0.0932	33.552
0.0933	33.588
0.0934	33.624
0.0935	33.66
0.0936	33.696
0.0937	33.732
0.0938	33.768
0.0939	33.804
0.094	33.84
0.0941	33.876
0.0942	33.912
0.0943	33.948
0.0944	33.984
0.0945	34.02
0.0946	34.056
0.0947	34.092
0.0948	34.128
0.0949	34.164
0.095	34.2
0.0951	34.236
0.0952	34.272
0.0953	34.308
0.0954	34.344
0.0955	34.38
0.0956	34.416
0.0957	34.452
0.0958	34.488
0.0959	34.524
0.096	34.56
0.0961	34.596
0.0962	34.632
0.0963	34.668
0.0964	34.704
0.0965	34.74
0.0966	34.776
0.0967	34.812
0.0968	34.848
0.0969	34.884
0.097	34.92
0.0971	34.956
0.0972	34.992
0.0973	35.028
0.0974	35.064
0.0975	35.1
0.0976	35.136
0.0977	35.172
0.0978	35.208
0.0979	35.244
0.098	35.28
0.0981	35.316
0.0982	35.352
0.0983	35.388
0.0984	35.424
0.0985	35.46
0.0986	35.496
0.0987	35.532
0.0988	35.568
0.0989	35.604
0.099	35.64
0.0991	35.676
0.0992	35.712
0.0993	35.748
0.0994	35.784
0.0995	35.82
0.0996	35.856
0.0997	35.892
0.0998	35.928
0.0999	35.964
0.1	36
0.1001	36.036
0.1002	36.072
0.1003	36.108
0.1004	36.144
0.1005	36.18
0.1006	36.216
0.1007	36.252
0.1008	36.288
0.1009	36.324
0.101	36.36
0.1011	36.396
0.1012	36.432
0.1013	36.468
0.1014	36.504
0.1015	36.54
0.1016	36.576
0.1017	36.612
0.1018	36.648
0.1019	36.684
0.102	36.72
0.1021	36.756
0.1022	36.792
0.1023	36.828
0.1024	36.864
0.1025	36.9
0.1026	36.936
0.1027	36.972
0.1028	37.008
0.1029	37.044
0.103	37.08
0.1031	37.116
0.1032	37.152
0.1033	37.188
0.1034	37.224
0.1035	37.26
0.1036	37.296
0.1037	37.332
0.1038	37.368
0.1039	37.404
0.104	37.44
0.1041	37.476
0.1042	37.512
0.1043	37.548
0.1044	37.584
0.1045	37.62
0.1046	37.656
0.1047	37.692
0.1048	37.728
0.1049	37.764
0.105	37.8
0.1051	37.836
0.1052	37.872
0.1053	37.908
0.1054	37.944
0.1055	37.98
0.1056	38.016
0.1057	38.052
0.1058	38.088
0.1059	38.124
0.106	38.16
0.1061	38.196
0.1062	38.232
0.1063	38.268
0.1064	38.304
0.1065	38.34
0.1066	38.376
0.1067	38.412
0.1068	38.448
0.1069	38.484
0.107	38.52
0.1071	38.556
0.1072	38.592
0.1073	38.628
0.1074	38.664
0.1075	38.7
0.1076	38.736
0.1077	38.772
0.1078	38.808
0.1079	38.844
0.108	38.88
0.1081	38.916
0.1082	38.952
0.1083	38.988
0.1084	39.024
0.1085	39.06
0.1086	39.096
0.1087	39.132
0.1088	39.168
0.1089	39.204
0.109	39.24
0.1091	39.276
0.1092	39.312
0.1093	39.348
0.1094	39.384
0.1095	39.42
0.1096	39.456
0.1097	39.492
0.1098	39.528
0.1099	39.564
0.11	39.6
0.1101	39.636
0.1102	39.672
0.1103	39.708
0.1104	39.744
0.1105	39.78
0.1106	39.816
0.1107	39.852
0.1108	39.888
0.1109	39.924
0.111	39.96
0.1111	39.996
0.1112	40.032
0.1113	40.068
0.1114	40.104
0.1115	40.14
0.1116	40.176
0.1117	40.212
0.1118	40.248
0.1119	40.284
0.112	40.32
0.1121	40.356
0.1122	40.392
0.1123	40.428
0.1124	40.464
0.1125	40.5
0.1126	40.536
0.1127	40.572
0.1128	40.608
0.1129	40.644
0.113	40.68
0.1131	40.716
0.1132	40.752
0.1133	40.788
0.1134	40.824
0.1135	40.86
0.1136	40.896
0.1137	40.932
0.1138	40.968
0.1139	41.004
0.114	41.04
0.1141	41.076
0.1142	41.112
0.1143	41.148
0.1144	41.184
0.1145	41.22
0.1146	41.256
0.1147	41.292
0.1148	41.328
0.1149	41.364
0.115	41.4
0.1151	41.436
0.1152	41.472
0.1153	41.508
0.1154	41.544
0.1155	41.58
0.1156	41.616
0.1157	41.652
0.1158	41.688
0.1159	41.724
0.116	41.76
0.1161	41.796
0.1162	41.832
0.1163	41.868
0.1164	41.904
0.1165	41.94
0.1166	41.976
0.1167	42.012
0.1168	42.048
0.1169	42.084
0.117	42.12
0.1171	42.156
0.1172	42.192
0.1173	42.228
0.1174	42.264
0.1175	42.3
0.1176	42.336
0.1177	42.372
0.1178	42.408
0.1179	42.444
0.118	42.48
0.1181	42.516
0.1182	42.552
0.1183	42.588
0.1184	42.624
0.1185	42.66
0.1186	42.696
0.1187	42.732
0.1188	42.768
0.1189	42.804
0.119	42.84
0.1191	42.876
